clk i_ni i_router o_ni o_router vnet flits
10601 4 4 21 5 0 8
10609 0 0 17 1 0 8
10609 1 1 18 2 0 8
10609 1 1 19 3 1 8
10609 2 2 19 3 0 8
10609 3 3 20 4 0 8
10609 3 3 21 5 1 8
10609 4 4 21 5 0 8
10617 0 0 17 1 0 8
10617 1 1 18 2 0 8
10617 1 1 19 3 1 8
10617 2 2 19 3 0 8
10617 3 3 20 4 0 8
10617 3 3 21 5 1 8
10617 4 4 21 5 0 8
10625 0 0 17 1 0 8
10625 1 1 18 2 0 8
10625 1 1 19 3 1 8
10625 2 2 19 3 0 8
10625 3 3 20 4 0 8
10625 3 3 21 5 1 8
10625 4 4 21 5 0 8
10633 0 0 17 1 0 8
10633 1 1 18 2 0 8
10633 1 1 19 3 1 8
10633 2 2 19 3 0 8
10633 3 3 20 4 0 8
10633 3 3 21 5 1 8
10633 4 4 21 5 0 8
10641 0 0 17 1 0 8
10641 1 1 18 2 0 8
10641 1 1 19 3 1 8
10641 2 2 19 3 0 8
10641 3 3 20 4 0 8
10641 3 3 21 5 1 8
10641 4 4 21 5 0 8
10649 0 0 17 1 0 8
10649 1 1 18 2 0 8
10649 1 1 19 3 1 8
10649 2 2 19 3 0 8
10649 3 3 20 4 0 8
10649 3 3 21 5 1 8
10649 4 4 21 5 0 8
10657 0 0 17 1 0 8
10657 1 1 18 2 0 8
10657 1 1 19 3 1 8
10657 2 2 19 3 0 8
10657 3 3 20 4 0 8
10657 3 3 21 5 1 8
10657 4 4 21 5 0 8
10665 0 0 17 1 0 8
10665 1 1 18 2 0 8
10665 1 1 19 3 1 8
10665 2 2 19 3 0 8
10665 3 3 20 4 0 8
10665 3 3 21 5 1 8
10665 4 4 21 5 0 8
10673 0 0 17 1 0 8
10673 1 1 18 2 0 8
10673 1 1 19 3 1 8
10673 2 2 19 3 0 8
10673 3 3 20 4 0 8
10673 3 3 21 5 1 8
10673 4 4 21 5 0 8
10681 0 0 17 1 0 8
10681 1 1 18 2 0 8
10681 1 1 19 3 1 8
10681 2 2 19 3 0 8
10681 3 3 20 4 0 8
10681 3 3 21 5 1 8
10681 4 4 21 5 0 8
10689 0 0 17 1 0 8
10689 1 1 18 2 0 8
10689 1 1 19 3 1 8
10689 2 2 19 3 0 8
10689 3 3 20 4 0 8
10689 3 3 21 5 1 8
10689 4 4 21 5 0 8
10697 0 0 17 1 0 8
10697 1 1 18 2 0 8
10697 1 1 19 3 1 8
10697 2 2 19 3 0 8
10697 3 3 20 4 0 8
10697 3 3 21 5 1 8
10697 4 4 21 5 0 8
10705 0 0 17 1 0 8
10705 1 1 18 2 0 8
10705 1 1 19 3 1 8
10705 2 2 19 3 0 8
10705 3 3 20 4 0 8
10705 3 3 21 5 1 8
10705 4 4 21 5 0 8
10713 0 0 17 1 0 8
10713 1 1 18 2 0 8
10713 1 1 19 3 1 8
10713 2 2 19 3 0 8
10713 3 3 20 4 0 8
10713 3 3 21 5 1 8
10713 4 4 21 5 0 8
10721 0 0 17 1 0 8
10721 1 1 18 2 0 8
10721 1 1 19 3 1 8
10721 2 2 19 3 0 8
10721 3 3 20 4 0 8
10721 3 3 21 5 1 8
10721 4 4 21 5 0 8
10729 0 0 17 1 0 8
10729 1 1 18 2 0 8
10729 1 1 19 3 1 8
10729 2 2 19 3 0 8
10729 3 3 20 4 0 8
10729 3 3 21 5 1 8
10729 4 4 21 5 0 8
10737 0 0 17 1 0 8
10737 1 1 18 2 0 8
10737 1 1 19 3 1 8
10737 2 2 19 3 0 8
10737 3 3 20 4 0 8
10737 3 3 21 5 1 8
10737 4 4 21 5 0 8
10745 0 0 17 1 0 8
10745 1 1 18 2 0 8
10745 1 1 19 3 1 8
10745 2 2 19 3 0 8
10745 3 3 20 4 0 8
10745 3 3 21 5 1 8
10745 4 4 21 5 0 8
10753 0 0 17 1 0 8
10753 1 1 18 2 0 8
10753 1 1 19 3 1 8
10753 2 2 19 3 0 8
10753 3 3 20 4 0 8
10753 3 3 21 5 1 8
10753 4 4 21 5 0 8
10761 0 0 17 1 0 8
10761 1 1 18 2 0 8
10761 1 1 19 3 1 8
10761 2 2 19 3 0 8
10761 3 3 20 4 0 8
10761 3 3 21 5 1 8
10761 4 4 21 5 0 8
10769 0 0 17 1 0 8
10769 1 1 18 2 0 8
10769 1 1 19 3 1 8
10769 2 2 19 3 0 8
10769 3 3 20 4 0 8
10769 3 3 21 5 1 8
10769 4 4 21 5 0 8
10777 0 0 17 1 0 8
10777 1 1 18 2 0 8
10777 1 1 19 3 1 8
10777 2 2 19 3 0 8
10777 3 3 20 4 0 8
10777 3 3 21 5 1 8
10777 4 4 21 5 0 8
10785 0 0 17 1 0 8
10785 1 1 18 2 0 8
10785 1 1 19 3 1 8
10785 2 2 19 3 0 8
10785 3 3 20 4 0 8
10785 3 3 21 5 1 8
10785 4 4 21 5 0 8
10793 0 0 17 1 0 8
10793 1 1 18 2 0 8
10793 1 1 19 3 1 8
10793 2 2 19 3 0 8
10793 3 3 20 4 0 8
10793 3 3 21 5 1 8
10793 4 4 21 5 0 8
10801 0 0 17 1 0 8
10801 1 1 18 2 0 8
10801 1 1 19 3 1 8
10801 2 2 19 3 0 8
10801 3 3 20 4 0 8
10801 3 3 21 5 1 8
10801 4 4 21 5 0 8
10809 0 0 17 1 0 8
10809 1 1 18 2 0 8
10809 1 1 19 3 1 8
10809 2 2 19 3 0 8
10809 3 3 20 4 0 8
10809 3 3 21 5 1 8
10809 4 4 21 5 0 8
10817 0 0 17 1 0 8
10817 1 1 18 2 0 8
10817 1 1 19 3 1 8
10817 2 2 19 3 0 8
10817 3 3 20 4 0 8
10817 3 3 21 5 1 8
10817 4 4 21 5 0 8
10825 0 0 17 1 0 8
10825 1 1 18 2 0 8
10825 1 1 19 3 1 8
10825 2 2 19 3 0 8
10825 3 3 20 4 0 8
10825 3 3 21 5 1 8
10825 4 4 21 5 0 8
10833 0 0 17 1 0 8
10833 1 1 18 2 0 8
10833 1 1 19 3 1 8
10833 2 2 19 3 0 8
10833 3 3 20 4 0 8
10833 3 3 21 5 1 8
10833 4 4 21 5 0 8
10841 0 0 17 1 0 8
10841 1 1 18 2 0 8
10841 1 1 19 3 1 8
10841 2 2 19 3 0 8
10841 3 3 20 4 0 8
10841 3 3 21 5 1 8
10841 4 4 21 5 0 8
10849 0 0 17 1 0 8
10849 1 1 18 2 0 8
10849 1 1 19 3 1 8
10849 2 2 19 3 0 8
10849 3 3 20 4 0 8
10849 3 3 21 5 1 8
10849 4 4 21 5 0 8
10857 0 0 17 1 0 8
10857 1 1 18 2 0 8
10857 1 1 19 3 1 8
10857 2 2 19 3 0 8
10857 3 3 20 4 0 8
10857 3 3 21 5 1 8
10857 4 4 21 5 0 8
10865 0 0 17 1 0 8
10865 1 1 18 2 0 8
10865 1 1 19 3 1 8
10865 2 2 19 3 0 8
10865 3 3 20 4 0 8
10865 3 3 21 5 1 8
10865 4 4 21 5 0 8
10873 0 0 17 1 0 8
10873 1 1 18 2 0 8
10873 1 1 19 3 1 8
10873 2 2 19 3 0 8
10873 3 3 20 4 0 8
10873 3 3 21 5 1 8
10873 4 4 21 5 0 8
10881 0 0 17 1 0 8
10881 1 1 18 2 0 8
10881 1 1 19 3 1 8
10881 2 2 19 3 0 8
10881 3 3 20 4 0 8
10881 3 3 21 5 1 8
10881 4 4 21 5 0 8
10889 0 0 17 1 0 8
10889 1 1 18 2 0 8
10889 1 1 19 3 1 8
10889 2 2 19 3 0 8
10889 3 3 20 4 0 8
10889 3 3 21 5 1 8
10889 4 4 21 5 0 8
10897 0 0 17 1 0 8
10897 1 1 18 2 0 8
10897 1 1 19 3 1 8
10897 2 2 19 3 0 8
10897 3 3 20 4 0 8
10897 3 3 21 5 1 8
10897 4 4 21 5 0 8
10905 0 0 17 1 0 8
10905 1 1 18 2 0 8
10905 1 1 19 3 1 8
10905 2 2 19 3 0 8
10905 3 3 20 4 0 8
10905 3 3 21 5 1 8
10905 4 4 21 5 0 8
10913 0 0 17 1 0 8
10913 1 1 18 2 0 8
10913 1 1 19 3 1 8
10913 2 2 19 3 0 8
10913 3 3 20 4 0 8
10913 3 3 21 5 1 8
10913 4 4 21 5 0 8
10921 0 0 17 1 0 8
10921 1 1 18 2 0 8
10921 1 1 19 3 1 8
10921 2 2 19 3 0 8
10921 3 3 20 4 0 8
10921 3 3 21 5 1 8
10921 4 4 21 5 0 8
10929 0 0 17 1 0 8
10929 1 1 18 2 0 8
10929 1 1 19 3 1 8
10929 2 2 19 3 0 8
10929 3 3 20 4 0 8
10929 3 3 21 5 1 8
10929 4 4 21 5 0 8
10937 0 0 17 1 0 8
10937 1 1 18 2 0 8
10937 1 1 19 3 1 8
10937 2 2 19 3 0 8
10937 3 3 20 4 0 8
10937 3 3 21 5 1 8
10937 4 4 21 5 0 8
10945 0 0 17 1 0 8
10945 1 1 18 2 0 8
10945 1 1 19 3 1 8
10945 2 2 19 3 0 8
10945 3 3 20 4 0 8
10945 3 3 21 5 1 8
10945 4 4 21 5 0 8
10953 0 0 17 1 0 8
10953 1 1 18 2 0 8
10953 1 1 19 3 1 8
10953 2 2 19 3 0 8
10953 3 3 20 4 0 8
10953 3 3 21 5 1 8
10953 4 4 21 5 0 8
10961 0 0 17 1 0 8
10961 1 1 18 2 0 8
10961 1 1 19 3 1 8
10961 2 2 19 3 0 8
10961 3 3 20 4 0 8
10961 3 3 21 5 1 8
10961 4 4 21 5 0 8
10969 0 0 17 1 0 8
10969 1 1 18 2 0 8
10969 1 1 19 3 1 8
10969 2 2 19 3 0 8
10969 3 3 20 4 0 8
10969 3 3 21 5 1 8
10969 4 4 21 5 0 8
10977 0 0 17 1 0 8
10977 1 1 18 2 0 8
10977 1 1 19 3 1 8
10977 2 2 19 3 0 8
10977 3 3 20 4 0 8
10977 3 3 21 5 1 8
10977 4 4 21 5 0 8
10985 0 0 17 1 0 8
10985 1 1 18 2 0 8
10985 1 1 19 3 1 8
10985 2 2 19 3 0 8
10985 3 3 20 4 0 8
10985 3 3 21 5 1 8
10985 4 4 21 5 0 8
10993 0 0 17 1 0 8
10993 1 1 18 2 0 8
10993 1 1 19 3 1 8
10993 2 2 19 3 0 8
10993 3 3 20 4 0 8
10993 3 3 21 5 1 8
10993 4 4 21 5 0 8
11001 0 0 17 1 0 8
11001 1 1 18 2 0 8
11001 1 1 19 3 1 8
11001 2 2 19 3 0 8
11001 3 3 20 4 0 8
11001 3 3 21 5 1 8
11001 4 4 21 5 0 8
11009 0 0 17 1 0 8
11009 1 1 18 2 0 8
11009 1 1 19 3 1 8
11009 2 2 19 3 0 8
11009 3 3 20 4 0 8
11009 3 3 21 5 1 8
11009 4 4 21 5 0 8
11017 0 0 17 1 0 8
11017 1 1 18 2 0 8
11017 1 1 19 3 1 8
11017 2 2 19 3 0 8
11017 3 3 20 4 0 8
11017 3 3 21 5 1 8
11017 4 4 21 5 0 8
11025 0 0 17 1 0 8
11025 1 1 18 2 0 8
11025 1 1 19 3 1 8
11025 2 2 19 3 0 8
11025 3 3 20 4 0 8
11025 3 3 21 5 1 8
11025 4 4 21 5 0 8
11033 0 0 17 1 0 8
11033 1 1 18 2 0 8
11033 1 1 19 3 1 8
11033 2 2 19 3 0 8
11033 3 3 20 4 0 8
11033 3 3 21 5 1 8
11033 4 4 21 5 0 8
11041 0 0 17 1 0 8
11041 1 1 18 2 0 8
11041 1 1 19 3 1 8
11041 2 2 19 3 0 8
11041 3 3 20 4 0 8
11041 3 3 21 5 1 8
11041 4 4 21 5 0 8
11049 0 0 17 1 0 8
11049 1 1 18 2 0 8
11049 1 1 19 3 1 8
11049 2 2 19 3 0 8
11049 3 3 20 4 0 8
11049 3 3 21 5 1 8
11049 4 4 21 5 0 8
11057 0 0 17 1 0 8
11057 1 1 18 2 0 8
11057 1 1 19 3 1 8
11057 2 2 19 3 0 8
11057 3 3 20 4 0 8
11057 3 3 21 5 1 8
11057 4 4 21 5 0 8
11065 0 0 17 1 0 8
11065 1 1 18 2 0 8
11065 1 1 19 3 1 8
11065 2 2 19 3 0 8
11065 3 3 20 4 0 8
11065 3 3 21 5 1 8
11065 4 4 21 5 0 8
11073 0 0 17 1 0 8
11073 1 1 18 2 0 8
11073 1 1 19 3 1 8
11073 2 2 19 3 0 8
11073 3 3 20 4 0 8
11073 3 3 21 5 1 8
11073 4 4 21 5 0 8
11081 0 0 17 1 0 8
11081 1 1 18 2 0 8
11081 1 1 19 3 1 8
11081 2 2 19 3 0 8
11081 3 3 20 4 0 8
11081 3 3 21 5 1 8
11081 4 4 21 5 0 8
11089 0 0 17 1 0 8
11089 1 1 18 2 0 8
11089 1 1 19 3 1 8
11089 2 2 19 3 0 8
11089 3 3 20 4 0 8
11089 3 3 21 5 1 8
11089 4 4 21 5 0 8
11097 0 0 17 1 0 8
11097 1 1 18 2 0 8
11097 1 1 19 3 1 8
11097 2 2 19 3 0 8
11097 3 3 20 4 0 8
11097 3 3 21 5 1 8
11097 4 4 21 5 0 8
11105 0 0 17 1 0 8
11105 1 1 18 2 0 8
11105 1 1 19 3 1 8
11105 2 2 19 3 0 8
11105 3 3 20 4 0 8
11105 3 3 21 5 1 8
11105 4 4 21 5 0 8
11113 0 0 17 1 0 8
11113 1 1 18 2 0 8
11113 1 1 19 3 1 8
11113 2 2 19 3 0 8
11113 3 3 20 4 0 8
11113 3 3 21 5 1 8
11113 4 4 21 5 0 8
11121 0 0 17 1 0 8
11121 1 1 18 2 0 8
11121 1 1 19 3 1 8
11121 2 2 19 3 0 8
11121 3 3 20 4 0 8
11121 3 3 21 5 1 8
11121 4 4 21 5 0 8
11129 0 0 17 1 0 8
11129 1 1 18 2 0 8
11129 1 1 19 3 1 8
11129 2 2 19 3 0 8
11129 3 3 20 4 0 8
11129 3 3 21 5 1 8
11129 4 4 21 5 0 8
11137 0 0 17 1 0 8
11137 1 1 18 2 0 8
11137 1 1 19 3 1 8
11137 2 2 19 3 0 8
11137 3 3 20 4 0 8
11137 3 3 21 5 1 8
11137 4 4 21 5 0 8
11145 0 0 17 1 0 8
11145 1 1 18 2 0 8
11145 1 1 19 3 1 8
11145 2 2 19 3 0 8
11145 3 3 20 4 0 8
11145 3 3 21 5 1 8
11145 4 4 21 5 0 8
11153 0 0 17 1 0 8
11153 1 1 18 2 0 8
11153 1 1 19 3 1 8
11153 2 2 19 3 0 8
11153 3 3 20 4 0 8
11153 3 3 21 5 1 8
11153 4 4 21 5 0 8
11161 0 0 17 1 0 8
11161 1 1 18 2 0 8
11161 1 1 19 3 1 8
11161 2 2 19 3 0 8
11161 3 3 20 4 0 8
11161 3 3 21 5 1 8
11161 4 4 21 5 0 8
11169 0 0 17 1 0 8
11169 1 1 18 2 0 8
11169 1 1 19 3 1 8
11169 2 2 19 3 0 8
11169 3 3 20 4 0 8
11169 3 3 21 5 1 8
11169 4 4 21 5 0 8
11177 0 0 17 1 0 8
11177 1 1 18 2 0 8
11177 1 1 19 3 1 8
11177 2 2 19 3 0 8
11177 3 3 20 4 0 8
11177 3 3 21 5 1 8
11177 4 4 21 5 0 8
11185 0 0 17 1 0 8
11185 1 1 18 2 0 8
11185 1 1 19 3 1 8
11185 2 2 19 3 0 8
11185 3 3 20 4 0 8
11185 3 3 21 5 1 8
11185 4 4 21 5 0 8
11193 0 0 17 1 0 8
11193 1 1 18 2 0 8
11193 1 1 19 3 1 8
11193 2 2 19 3 0 8
11193 3 3 20 4 0 8
11193 3 3 21 5 1 8
11193 4 4 21 5 0 8
11201 0 0 17 1 0 8
11201 1 1 18 2 0 8
11201 1 1 19 3 1 8
11201 2 2 19 3 0 8
11201 3 3 20 4 0 8
11201 3 3 21 5 1 8
11201 4 4 21 5 0 8
11209 0 0 17 1 0 8
11209 1 1 18 2 0 8
11209 1 1 19 3 1 8
11209 2 2 19 3 0 8
11209 3 3 20 4 0 8
11209 3 3 21 5 1 8
11209 4 4 21 5 0 8
11217 0 0 17 1 0 8
11217 1 1 18 2 0 8
11217 1 1 19 3 1 8
11217 2 2 19 3 0 8
11217 3 3 20 4 0 8
11217 3 3 21 5 1 8
11217 4 4 21 5 0 8
11225 0 0 17 1 0 8
11225 1 1 18 2 0 8
11225 1 1 19 3 1 8
11225 2 2 19 3 0 8
11225 3 3 20 4 0 8
11225 3 3 21 5 1 8
11225 4 4 21 5 0 8
11233 0 0 17 1 0 8
11233 1 1 18 2 0 8
11233 1 1 19 3 1 8
11233 2 2 19 3 0 8
11233 3 3 20 4 0 8
11233 3 3 21 5 1 8
11233 4 4 21 5 0 8
11241 0 0 17 1 0 8
11241 1 1 18 2 0 8
11241 1 1 19 3 1 8
11241 2 2 19 3 0 8
11241 3 3 20 4 0 8
11241 3 3 21 5 1 8
11241 4 4 21 5 0 8
11249 0 0 17 1 0 8
11249 1 1 18 2 0 8
11249 1 1 19 3 1 8
11249 2 2 19 3 0 8
11249 3 3 20 4 0 8
11249 3 3 21 5 1 8
11249 4 4 21 5 0 8
11257 0 0 17 1 0 8
11257 1 1 18 2 0 8
11257 1 1 19 3 1 8
11257 2 2 19 3 0 8
11257 3 3 20 4 0 8
11257 3 3 21 5 1 8
11257 4 4 21 5 0 8
11265 0 0 17 1 0 8
11265 1 1 18 2 0 8
11265 1 1 19 3 1 8
11265 2 2 19 3 0 8
11265 3 3 20 4 0 8
11265 3 3 21 5 1 8
11265 4 4 21 5 0 8
11273 0 0 17 1 0 8
11273 1 1 18 2 0 8
11273 1 1 19 3 1 8
11273 2 2 19 3 0 8
11273 3 3 20 4 0 8
11273 3 3 21 5 1 8
11273 4 4 21 5 0 8
11281 0 0 17 1 0 8
11281 1 1 18 2 0 8
11281 1 1 19 3 1 8
11281 2 2 19 3 0 8
11281 3 3 20 4 0 8
11281 3 3 21 5 1 8
11281 4 4 21 5 0 8
11289 0 0 17 1 0 8
11289 1 1 18 2 0 8
11289 1 1 19 3 1 8
11289 2 2 19 3 0 8
11289 3 3 20 4 0 8
11289 3 3 21 5 1 8
11289 4 4 21 5 0 8
11297 0 0 17 1 0 8
11297 1 1 18 2 0 8
11297 1 1 19 3 1 8
11297 2 2 19 3 0 8
11297 3 3 20 4 0 8
11297 3 3 21 5 1 8
11297 4 4 21 5 0 8
11305 0 0 17 1 0 8
11305 1 1 18 2 0 8
11305 1 1 19 3 1 8
11305 2 2 19 3 0 8
11305 3 3 20 4 0 8
11305 3 3 21 5 1 8
11305 4 4 21 5 0 8
11313 0 0 17 1 0 8
11313 1 1 18 2 0 8
11313 1 1 19 3 1 8
11313 2 2 19 3 0 8
11313 3 3 20 4 0 8
11313 3 3 21 5 1 8
11313 4 4 21 5 0 8
11321 0 0 17 1 0 8
11321 1 1 18 2 0 8
11321 1 1 19 3 1 8
11321 2 2 19 3 0 8
11321 3 3 20 4 0 8
11321 3 3 21 5 1 8
11321 4 4 21 5 0 8
11329 0 0 17 1 0 8
11329 1 1 18 2 0 8
11329 1 1 19 3 1 8
11329 2 2 19 3 0 8
11329 3 3 20 4 0 8
11329 3 3 21 5 1 8
11329 4 4 21 5 0 8
11337 0 0 17 1 0 8
11337 1 1 18 2 0 8
11337 1 1 19 3 1 8
11337 2 2 19 3 0 8
11337 3 3 20 4 0 8
11337 3 3 21 5 1 8
11337 4 4 21 5 0 8
11345 0 0 17 1 0 8
11345 1 1 18 2 0 8
11345 1 1 19 3 1 8
11345 2 2 19 3 0 8
11345 3 3 20 4 0 8
11345 3 3 21 5 1 8
11345 4 4 21 5 0 8
11353 0 0 17 1 0 8
11353 1 1 18 2 0 8
11353 1 1 19 3 1 8
11353 2 2 19 3 0 8
11353 3 3 20 4 0 8
11353 3 3 21 5 1 8
11353 4 4 21 5 0 8
11361 0 0 17 1 0 8
11361 1 1 18 2 0 8
11361 1 1 19 3 1 8
11361 2 2 19 3 0 8
11361 3 3 20 4 0 8
11361 3 3 21 5 1 8
11361 4 4 21 5 0 8
11369 0 0 17 1 0 8
11369 1 1 18 2 0 8
11369 1 1 19 3 1 8
11369 2 2 19 3 0 8
11369 3 3 20 4 0 8
11369 3 3 21 5 1 8
11369 4 4 21 5 0 8
11377 0 0 17 1 0 8
11377 1 1 18 2 0 8
11377 1 1 19 3 1 8
11377 2 2 19 3 0 8
11377 3 3 20 4 0 8
11377 3 3 21 5 1 8
11377 4 4 21 5 0 8
11385 0 0 17 1 0 8
11385 1 1 18 2 0 8
11385 1 1 19 3 1 8
11385 2 2 19 3 0 8
11385 3 3 20 4 0 8
11385 3 3 21 5 1 8
11385 4 4 21 5 0 8
11393 0 0 17 1 0 8
11393 1 1 18 2 0 8
11393 1 1 19 3 1 8
11393 2 2 19 3 0 8
11393 3 3 20 4 0 8
11393 3 3 21 5 1 8
11393 4 4 21 5 0 8
11401 0 0 17 1 0 8
11401 1 1 18 2 0 8
11401 1 1 19 3 1 8
11401 2 2 19 3 0 8
11401 3 3 20 4 0 8
11401 3 3 21 5 1 8
11401 4 4 21 5 0 8
11409 0 0 17 1 0 8
11409 1 1 18 2 0 8
11409 1 1 19 3 1 8
11409 2 2 19 3 0 8
11409 3 3 20 4 0 8
11409 3 3 21 5 1 8
11409 4 4 21 5 0 8
11417 0 0 17 1 0 8
11417 1 1 18 2 0 8
11417 1 1 19 3 1 8
11417 2 2 19 3 0 8
11417 3 3 20 4 0 8
11417 3 3 21 5 1 8
11417 4 4 21 5 0 8
11425 0 0 17 1 0 8
11425 1 1 18 2 0 8
11425 1 1 19 3 1 8
11425 2 2 19 3 0 8
11425 3 3 20 4 0 8
11425 3 3 21 5 1 8
11425 4 4 21 5 0 8
11433 0 0 17 1 0 8
11433 1 1 18 2 0 8
11433 1 1 19 3 1 8
11433 2 2 19 3 0 8
11433 3 3 20 4 0 8
11433 3 3 21 5 1 8
11433 4 4 21 5 0 8
11441 0 0 17 1 0 8
11441 1 1 18 2 0 8
11441 1 1 19 3 1 8
11441 2 2 19 3 0 8
11441 3 3 20 4 0 8
11441 3 3 21 5 1 8
11441 4 4 21 5 0 8
11449 0 0 17 1 0 8
11449 1 1 18 2 0 8
11449 1 1 19 3 1 8
11449 2 2 19 3 0 8
11449 3 3 20 4 0 8
11449 3 3 21 5 1 8
11449 4 4 21 5 0 8
11457 0 0 17 1 0 8
11457 1 1 18 2 0 8
11457 1 1 19 3 1 8
11457 2 2 19 3 0 8
11457 3 3 20 4 0 8
11457 3 3 21 5 1 8
11457 4 4 21 5 0 8
11465 0 0 17 1 0 8
11465 1 1 18 2 0 8
11465 1 1 19 3 1 8
11465 2 2 19 3 0 8
11465 3 3 20 4 0 8
11465 3 3 21 5 1 8
11465 4 4 21 5 0 8
11473 0 0 17 1 0 8
11473 1 1 18 2 0 8
11473 1 1 19 3 1 8
11473 2 2 19 3 0 8
11473 3 3 20 4 0 8
11473 3 3 21 5 1 8
11473 4 4 21 5 0 8
11481 0 0 17 1 0 8
11481 1 1 18 2 0 8
11481 1 1 19 3 1 8
11481 2 2 19 3 0 8
11481 3 3 20 4 0 8
11481 3 3 21 5 1 8
11481 4 4 21 5 0 8
11489 0 0 17 1 0 8
11489 1 1 18 2 0 8
11489 1 1 19 3 1 8
11489 2 2 19 3 0 8
11489 3 3 20 4 0 8
11489 3 3 21 5 1 8
11489 4 4 21 5 0 8
11497 0 0 17 1 0 8
11497 1 1 18 2 0 8
11497 1 1 19 3 1 8
11497 2 2 19 3 0 8
11497 3 3 20 4 0 8
11497 3 3 21 5 1 8
11497 4 4 21 5 0 8
11505 0 0 17 1 0 8
11505 1 1 18 2 0 8
11505 1 1 19 3 1 8
11505 2 2 19 3 0 8
11505 3 3 20 4 0 8
11505 3 3 21 5 1 8
11505 4 4 21 5 0 8
11513 0 0 17 1 0 8
11513 1 1 18 2 0 8
11513 1 1 19 3 1 8
11513 2 2 19 3 0 8
11513 3 3 20 4 0 8
11513 3 3 21 5 1 8
11513 4 4 21 5 0 8
11521 0 0 17 1 0 8
11521 1 1 18 2 0 8
11521 1 1 19 3 1 8
11521 2 2 19 3 0 8
11521 3 3 20 4 0 8
11521 3 3 21 5 1 8
11521 4 4 21 5 0 8
11529 0 0 17 1 0 8
11529 1 1 18 2 0 8
11529 1 1 19 3 1 8
11529 2 2 19 3 0 8
11529 3 3 20 4 0 8
11529 3 3 21 5 1 8
11529 4 4 21 5 0 8
11537 0 0 17 1 0 8
11537 1 1 18 2 0 8
11537 1 1 19 3 1 8
11537 2 2 19 3 0 8
11537 3 3 20 4 0 8
11537 3 3 21 5 1 8
11537 4 4 21 5 0 8
11545 0 0 17 1 0 8
11545 1 1 18 2 0 8
11545 1 1 19 3 1 8
11545 2 2 19 3 0 8
11545 3 3 20 4 0 8
11545 3 3 21 5 1 8
11545 4 4 21 5 0 8
11553 0 0 17 1 0 8
11553 1 1 18 2 0 8
11553 1 1 19 3 1 8
11553 2 2 19 3 0 8
11553 3 3 20 4 0 8
11553 3 3 21 5 1 8
11553 4 4 21 5 0 8
11561 0 0 17 1 0 8
11561 1 1 18 2 0 8
11561 1 1 19 3 1 8
11561 2 2 19 3 0 8
11561 3 3 20 4 0 8
11561 3 3 21 5 1 8
11561 4 4 21 5 0 8
11569 0 0 17 1 0 8
11569 1 1 18 2 0 8
11569 1 1 19 3 1 8
11569 2 2 19 3 0 8
11569 3 3 20 4 0 8
11569 3 3 21 5 1 8
11569 4 4 21 5 0 8
11577 0 0 17 1 0 8
11577 1 1 18 2 0 8
11577 1 1 19 3 1 8
11577 2 2 19 3 0 8
11577 3 3 20 4 0 8
11577 3 3 21 5 1 8
11577 4 4 21 5 0 8
11585 0 0 17 1 0 8
11585 1 1 18 2 0 8
11585 1 1 19 3 1 8
11585 2 2 19 3 0 8
11585 3 3 20 4 0 8
11585 3 3 21 5 1 8
11585 4 4 21 5 0 8
11593 0 0 17 1 0 8
11593 1 1 18 2 0 8
11593 1 1 19 3 1 8
11593 2 2 19 3 0 8
11593 3 3 20 4 0 8
11593 3 3 21 5 1 8
11593 4 4 21 5 0 8
11601 0 0 17 1 0 8
11601 1 1 18 2 0 8
11601 1 1 19 3 1 8
11601 2 2 19 3 0 8
11601 3 3 20 4 0 8
11601 3 3 21 5 1 8
11601 4 4 21 5 0 8
11609 0 0 17 1 0 8
11609 1 1 18 2 0 8
11609 1 1 19 3 1 8
11609 2 2 19 3 0 8
11609 3 3 20 4 0 8
11609 3 3 21 5 1 8
11609 4 4 21 5 0 8
11617 0 0 17 1 0 8
11617 1 1 18 2 0 8
11617 1 1 19 3 1 8
11617 2 2 19 3 0 8
11617 3 3 20 4 0 8
11617 3 3 21 5 1 8
11617 4 4 21 5 0 8
11625 0 0 17 1 0 8
11625 1 1 18 2 0 8
11625 1 1 19 3 1 8
11625 2 2 19 3 0 8
11625 3 3 20 4 0 8
11625 3 3 21 5 1 8
11625 4 4 21 5 0 8
11633 0 0 17 1 0 8
11633 1 1 18 2 0 8
11633 1 1 19 3 1 8
11633 2 2 19 3 0 8
11633 3 3 20 4 0 8
11633 3 3 21 5 1 8
11633 4 4 21 5 0 8
11641 0 0 17 1 0 8
11641 1 1 18 2 0 8
11641 1 1 19 3 1 8
11641 2 2 19 3 0 8
11641 3 3 20 4 0 8
11641 3 3 21 5 1 8
11641 4 4 21 5 0 8
11649 0 0 17 1 0 8
11649 1 1 18 2 0 8
11649 1 1 19 3 1 8
11649 2 2 19 3 0 8
11649 3 3 20 4 0 8
11649 3 3 21 5 1 8
11649 4 4 21 5 0 8
11657 0 0 17 1 0 8
11657 1 1 18 2 0 8
11657 1 1 19 3 1 8
11657 2 2 19 3 0 8
11657 3 3 20 4 0 8
11657 3 3 21 5 1 8
11657 4 4 21 5 0 8
11665 0 0 17 1 0 8
11665 1 1 18 2 0 8
11665 1 1 19 3 1 8
11665 2 2 19 3 0 8
11665 3 3 20 4 0 8
11665 3 3 21 5 1 8
